Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
SC_473	0.029095373184872396	0.07035553591538139	0	0.0036944916397859307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_479	0.02881791685756711	0.06749250658261527	0	0.0036570084842596834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_484	0.027592184828514436	0.06593451353566827	0	0.0034881023553042694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_485	0.05838950537970046	0.06689606222956064	0	0	0	0	0.00863134741489481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00546377639034692	0.0367953852510593	0.0075498184310149865	0.1468640851767257	0.3040088955132072	0.47580468860512065	0.5136408961455411	0.05514248105588957	0	0	0	0	0.010592608285345608	0	0	0	0.0029093166015303003	0	0	0.0019488618646710321	0.0009744309323355161	0.0077954474586841285
SC_486	0.058323174139659775	0.06648548243709076	0	0	0	0	0.007780617621651844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000026507230973805422	0.0020602280713956137	0.009192739176918444	0.0028465734283400937	0.03706075093295121	0.10053460345519731	0.3557017289070215	0.5222890375765789	0.05654895384435388	0	0	0	0	0.04136362069559822	0	0	0	0.02321397481283733	0.001165392504195413	0	0.006992355025172479	0.020977065075517436	0.03962334514264404
SC_487	0.028121984765642045	0.0699268306940943	0	0.003720323293654662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_488	0.027827722247202046	0.06874055750814277	0	0.003493492032342815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_491	0.058661706583088565	0.0660469095025366	0	0	0	0	0.00719190789718811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002021949199958906	0.006214318261461412	0.0023570583789513876	0.04658865115750678	0.11630737294596356	0.2901624970245538	0.4358806651357532	0.044375562973560115	0	0	0	0	0.04649596767728592	0	0	0	0.03645141431487542	0.004875155395578234	0	0.006500207194104312	0.025188302877154213	0.047126502157256264
SC_492	0.05766311130242924	0.06670868373022729	0	0	0	0	0.007304405904137393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031803999849285506	0.014008875356963244	0.003914691892297709	0.057429908364501736	0.12456049067373035	0.2727180016909174	0.3624742325092348	0.03720317944095069	0	0	0	0.0009364348054088473	0.018935269780256194	0	0	0	0.010559357991034145	0	0	0.005778287123087146	0.006741334976935004	0.019260957076957155
SC_496	0.05839329145829938	0.06568617458211244	0	0	0	0	0.007148900582801145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000186935350091589	0.0021662462886032617	0.00807783424244046	0.002645548008122812	0.03596787977660622	0.07083970989202032	0.1446427324508464	0.17141118150885837	0.02232046186699004	0	0.0006454444530503704	0	0	0.04175675299488712	0	0	0	0.028396016724274678	0.0009880641846494347	0	0.007904513477195478	0.024701604616235873	0.04248675993992569
SC_497	0	0.02966569615598682	0.004183150887949397	0	0	0	0	0.004330704711157489	0	0.0083736794670592	0.00003319961022182061	0	0	0	0	0	0	0	0	0.003160885016158	0	0.0020754853550869414	0	0	0	0	0.00995993261394163	0.010559457709371873	0.005998843231911298	0.000027701682794124695	0.012574417840663035	0.013866838159930868	0	0.0019329087377139486	0.014578906509117284	0	0	0	0.22719533775071035	0	0.2204724409448819	0.019527211743894875	0.009780570034634724	0.020741867459466934	0.000576850970551758	0	0	0	0.0005785898607912794	0.01851487554532094
SC_498	0	0.030114740112630586	0.003942181693083438	0	0	0	0	0.004275809910299644	0	0.00885456958105998	0.00003834807094439143	0	0	0	0	0	0	0	0	0.0033625193773956	0	0.001955121163783634	0	0	0	0	0.008516252329339356	0.008989752108650741	0.005015860902208057	0	0.011112501035976878	0.01442416741723721	0	0.0003728268852923522	0.01365969728348278	0	0	0	0.23844971373930302	0	0.22722501451029306	0.01734250834608214	0.017382019542356256	0.022383466079722445	0	0	0	0	0	0.020611344983948135
